         334652780 function calls (317930857 primitive calls) in 499.271 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    4.026    1.006 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice_logging/invoice.py:23(paid)
        1    0.001    0.001    3.945    3.945 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/invoice.py:329(auto_unreconcile)
        1    0.003    0.003    3.934    3.934 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/contract.py:109(_finalize_invoices)
  1130741    3.746    0.000    3.847    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/model.py:371(__getattr__)
      858    0.019    0.000    3.837    0.004 <string>:1(search__ir_sequence)
   105558    1.528    0.000    3.828    0.000 {method 'fetchmany' of 'psycopg2.extensions.cursor' objects}
     5004    0.029    0.000    3.827    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:1153(get_move_field)
24032/18008    0.287    0.000    3.800    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2one.py:155(convert_domain)
      170    0.005    0.000    3.763    0.022 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:916(_get_move_line)
      881    0.083    0.000    3.740    0.004 /home/nidhal/workspace/coog/trytond/trytond/model/fields/reference.py:43(get)
   533810    2.262    0.000    3.730    0.000 /usr/lib/python2.7/decimal.py:515(__new__)
        4    0.000    0.000    3.648    0.912 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice_cog/invoice.py:230(paid)
   317918    0.895    0.000    3.558    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:478(_format_column)
        1    0.000    0.000    3.429    3.429 <string>:1(delete__account_move_reconciliation)
        1    0.015    0.015    3.429    3.429 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/account.py:277(delete)
        1    0.000    0.000    3.343    3.343 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_waiting/commission.py:35(copy)
        1    0.001    0.001    3.343    3.343 /home/nidhal/workspace/coog/trytond/trytond/modules/commission/commission.py:295(copy)
      9/5    0.038    0.004    3.343    0.669 /home/nidhal/workspace/coog/trytond/trytond/model/modelsql.py:970(delete)
  1774854    3.327    0.000    3.327    0.000 {method 'copy' of 'dict' objects}
      169    0.002    0.000    3.300    0.020 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:1765(_get_tax_context)
2158739/1968835    0.737    0.000    3.227    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache_utils.py:15(<genexpr>)
    88103    0.360    0.000    3.200    0.000 /usr/lib/python2.7/dist-packages/simplejson/encoder.py:241(encode)
       11    0.000    0.000    3.173    0.288 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/event.py:39(notify_events)
    15178    0.094    0.000    3.165    0.000 /home/nidhal/workspace/coog/trytond/trytond/ir/translation.py:614(get_source)
        1    0.003    0.003    3.139    3.139 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:911(_finalize_invoices)
        2    0.000    0.000    3.139    1.569 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/event.py:41(execute)
        2    0.000    0.000    3.139    1.569 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/event.py:87(execute)
        2    0.000    0.000    3.138    1.569 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_process/event.py:21(execute)
        2    0.000    0.000    3.138    1.569 /home/nidhal/workspace/coog/trytond/trytond/modules/process_cog/event.py:60(execute)
        2    0.000    0.000    3.138    1.569 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/event.py:73(execute)
     1028    0.015    0.000    3.129    0.003 /home/nidhal/workspace/coog/trytond/trytond/model/modelsingleton.py:11(get_singleton)
  4191211    2.543    0.000    3.120    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache.py:203(_check_size_limit)
     1370    0.028    0.000    3.070    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:948(get_currency_digits)
      359    0.111    0.000    3.035    0.008 /home/nidhal/workspace/coog/trytond/trytond/ir/translation.py:646(get_sources)
      850    0.020    0.000    3.034    0.004 <string>:1(search__account_move)
20208/18150    0.013    0.000    3.031    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelsql.py:1300(<genexpr>)
      169    0.003    0.000    3.030    0.018 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/invoice.py:39(get_commissions)
      851    0.012    0.000    2.992    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:1341(check_journal_period_modify)
   668691    1.237    0.000    2.975    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache.py:190(__setitem__)
      851    0.015    0.000    2.948    0.003 <string>:1(search__account_journal_period)
   999097    1.450    0.000    2.885    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/redis/connection.py:105(encode)
      682    0.019    0.000    2.880    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:202(get_origin)
    81009    0.384    0.000    2.876    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache_redis.py:44(_key)
25549646/25549636    2.818    0.000    2.818    0.000 {len}
        1    0.000    0.000    2.764    2.764 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/report_engine.py:362(produce_reports)
    88103    2.243    0.000    2.739    0.000 /usr/lib/python2.7/dist-packages/simplejson/encoder.py:270(iterencode)
    40280    0.199    0.000    2.690    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/__init__.py:41(packb)
   301753    0.341    0.000    2.666    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:1343(<genexpr>)
      678    0.011    0.000    2.664    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/commission/commission.py:255(get_origin)
        5    0.001    0.000    2.607    0.521 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_waiting_cog/commission.py:21(create_waiting_move)
  3545829    1.767    0.000    2.603    0.000 /usr/lib/python2.7/ConfigParser.py:373(optionxform)
 13093267    2.575    0.000    2.575    0.000 {method 'get' of 'dict' objects}
      338    0.028    0.000    2.572    0.008 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/invoice.py:56(get_commissions_for_agent)
63102/61999    0.255    0.000    2.531    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:130(__str__)
        5    0.001    0.000    2.502    0.500 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_waiting/commission.py:42(create_waiting_move)
  1880350    1.871    0.000    2.486    0.000 /home/nidhal/workspace/coog/trytond/trytond/pool.py:72(__init__)
        1    0.000    0.000    2.434    2.434 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/report_engine.py:348(_generate_reports)
        1    0.000    0.000    2.434    2.434 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/report_engine.py:310(_generate_report)
      522    0.007    0.000    2.415    0.005 <string>:1(search__account_invoice)
  5025565    2.403    0.000    2.403    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    2.370    2.370 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine_event_log/report_engine.py:41(execute)
        1    0.000    0.000    2.370    2.370 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine_flow/report_engine.py:231(execute)
     1580    0.083    0.000    2.347    0.001 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:138(write)
    40280    0.116    0.000    2.315    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:737(pack)
1597875/1594199    1.088    0.000    2.308    0.000 {method 'join' of 'str' objects}
  338/309    0.005    0.000    2.301    0.007 <string>:1(read__contract)
  356/351    0.008    0.000    2.288    0.007 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:1384(execute)
        1    0.000    0.000    2.247    2.247 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement_loan/endorsement.py:539(apply)
        1    0.000    0.000    2.233    2.233 /home/nidhal/workspace/coog/trytond/trytond/modules/publi_400/report_engine.py:224(process_publi400)
508913/123998    0.815    0.000    2.213    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:72(_format)
67213/29621    0.132    0.000    2.202    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:147(__str__)
     2773    0.023    0.000    2.199    0.001 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:764(check_xml_record)
294217/40280    0.994    0.000    2.189    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:626(_pack)
     2773    0.044    0.000    2.158    0.001 /home/nidhal/workspace/coog/trytond/trytond/ir/model.py:910(has_model)
      341    0.003    0.000    2.148    0.006 <string>:1(read__account_journal)
       12    0.000    0.000    2.137    0.178 /home/nidhal/workspace/coog/trytond/trytond/modules/account_payment_cog/move.py:79(group_moves_for_snapshots)
       12    0.001    0.000    2.136    0.178 /home/nidhal/workspace/coog/trytond/trytond/modules/account_aggregate/account.py:114(group_moves_for_snapshots)
      682    0.001    0.000    2.126    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/account_aggregate/account.py:116(keyfunc)
        1    0.000    0.000    2.101    2.101 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement_insurance_invoice/endorsement.py:103(recalculate_premium_after_endorsement)
        1    0.000    0.000    2.089    2.089 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/contract.py:95(calculate_prices)
     2266    0.013    0.000    2.065    0.001 /home/nidhal/workspace/coog/trytond/trytond/res/user.py:366(get_preferences)
      341    0.006    0.000    2.048    0.006 /home/nidhal/workspace/coog/trytond/trytond/modules/account/period.py:156(find)
        2    0.000    0.000    2.031    1.015 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/core.py:157(render)
        2    0.000    0.000    2.031    1.015 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/output.py:30(encode)
       63    0.000    0.000    2.031    0.032 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/output.py:575(__call__)
       63    0.000    0.000    2.031    0.032 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/core.py:270(_ensure)
       63    0.000    0.000    2.030    0.032 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/base.py:612(_include)
       63    0.000    0.000    2.030    0.032 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/base.py:550(_flatten)
       45    0.000    0.000    2.029    0.045 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/base.py:278(_eval_expr)
       45    0.000    0.000    2.029    0.045 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/eval.py:169(evaluate)
       45    0.000    0.000    2.029    0.045 {eval}
 15747487    1.980    0.000    1.982    0.000 {method 'pop' of 'dict' objects}
  1954127    1.970    0.000    1.970    0.000 /home/nidhal/workspace/coog/trytond/trytond/pool.py:174(get)
      341    0.002    0.000    1.969    0.006 /home/nidhal/workspace/coog/trytond/trytond/modules/account/period.py:320(post_move_sequence_used)
  1112882    0.452    0.000    1.923    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache.py:224(refresh)
  3403088    1.605    0.000    1.912    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:219(_get_context)
      338    0.006    0.000    1.880    0.006 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/invoice.py:109(_get_commission_amount)
  1757285    1.231    0.000    1.864    0.000 /home/nidhal/workspace/coog/trytond/trytond/transaction.py:21(__enter__)
143814/48472    0.296    0.000    1.843    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:55(params)
        2    0.010    0.005    1.797    0.899 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:882(_calculate_invoices)
      338    0.003    0.000    1.777    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/commission.py:472(compute)
   936231    0.706    0.000    1.769    0.000 {method 'decode' of 'str' objects}
     1023    0.004    0.000    1.757    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:1445(<genexpr>)
41485/39791    0.237    0.000    1.737    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:824(_fb_pack_map_pairs)
        1    0.000    0.000    1.735    1.735 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:946(calculate_prices)
        1    0.000    0.000    1.735    1.735 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:109(calculate_prices)
      509    0.009    0.000    1.728    0.003 <string>:1(search__account_configuration_tax_rounding)
   484263    0.440    0.000    1.722    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:1289(unique)
    29250    0.105    0.000    1.703    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:261(select)
159908/48472    0.809    0.000    1.693    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:58(convert)
   485226    0.700    0.000    1.678    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1295(__str__)
  356/351    0.010    0.000    1.658    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:1202(compute)
      170    0.008    0.000    1.657    0.010 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/payment_term.py:56(compute)
    57987    1.033    0.000    1.614    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:495(_window_functions)
    29250    0.136    0.000    1.598    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1035(select)
      338    0.005    0.000    1.578    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance_rule_engine/commission.py:71(get_amount)
   279856    0.821    0.000    1.557    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/redis/connection.py:959(get_connection)
      195    0.018    0.000    1.544    0.008 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2many.py:68(get)
   279856    0.792    0.000    1.539    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/redis/connection.py:985(release)
     2293    0.020    0.000    1.536    0.001 /home/nidhal/workspace/coog/trytond/trytond/ir/trigger.py:146(get_triggers)
41652/29088    0.073    0.000    1.518    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1038(__str__)
     2769    0.012    0.000    1.503    0.001 /home/nidhal/workspace/coog/trytond/trytond/ir/configuration.py:20(get_language)
874097/830701    0.317    0.000    1.499    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache_utils.py:13(<genexpr>)
      339    0.003    0.000    1.485    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:213(calculate)
